ID,Case Number,Date,Block,IUCR,Primary Type,Description,Location Description,Arrest,Domestic,Beat,District,Ward,Community Area,FBI Code,X Coordinate,Y Coordinate,Year,Updated On,Latitude,Longitude,Location
8693895,HV368057,07/05/2012 01:30:00 PM,009XX E HYDE PARK BLVD,0330,ROBBERY,AGGRAVATED,SIDEWALK,false,false,0233,002,4,41,03,1183650,1871400,2012,02/10/2018 03:50:01 PM,41.802308594,-87.602001564,"(41.802308594, -87.602001564)"
8711013,HV387851,07/17/2012 08:00:00 PM,060XX S COTTAGE GROVE AVE,0560,ASSAULT,SIMPLE,SIDEWALK,false,false,0313,003,20,42,08A,1182603,1865142,2012,02/04/2016 06:33:39 AM,41.785160487,-87.606035473,"(41.785160487, -87.606035473)"
8662155,HV336923,06/15/2012 11:15:00 PM,016XX E MUSEUM DR,0320,ROBBERY,STRONGARM - NO WEAPON,PARKING LOT/GARAGE(NON.RESID.),false,false,0331,003,5,41,03,1188302,1867578,2012,02/04/2016 06:33:39 AM,41.791710871,-87.585063,"(41.791710871, -87.585063)"
8613439,HV287165,05/15/2012 09:35:00 AM,054XX S KIMBARK AVE,0460,BATTERY,SIMPLE,PARK PROPERTY,true,false,0234,002,4,41,08B,1185583,1869528,2012,02/04/2016 06:33:39 AM,41.797126333,-87.594971511,"(41.797126333, -87.594971511)"
8608772,HV282165,05/11/2012 06:45:00 PM,055XX S LAKE PARK AVE,0560,ASSAULT,SIMPLE,SIDEWALK,false,false,0235,002,5,41,08A,1187571,1868535,2012,02/04/2016 06:33:39 AM,41.794354379,-87.587712964,"(41.794354379, -87.587712964)"
8677176,HV352429,06/24/2012 12:00:00 PM,052XX S HYDE PARK BLVD,0560,ASSAULT,SIMPLE,PARK PROPERTY,false,false,0234,002,4,41,08A,1188418,1870929,2012,02/04/2016 06:33:39 AM,41.800903483,-87.584530624,"(41.800903483, -87.584530624)"
8604650,HV278438,05/09/2012 10:28:00 AM,008XX E 52ND ST,0454,BATTERY,AGG PO HANDS NO/MIN INJURY,SIDEWALK,true,false,0233,002,5,41,08B,1182808,1870716,2012,02/04/2016 06:33:39 AM,41.80045126,-87.605110747,"(41.80045126, -87.605110747)"
8632517,HV306667,05/28/2012 02:30:00 AM,017XX E 54TH ST,041A,BATTERY,AGGRAVATED: HANDGUN,STREET,false,false,0234,002,5,41,04B,1189019,1869937,2012,02/04/2016 06:33:39 AM,41.798166979,-87.582358373,"(41.798166979, -87.582358373)"
8685075,HV360391,06/30/2012 05:20:00 PM,060XX S STONY ISLAND AVE,0460,BATTERY,SIMPLE,PARK PROPERTY,false,false,0331,003,5,42,08B,1187909,1865292,2012,02/10/2018 03:50:01 PM,41.785447291,-87.586576841,"(41.785447291, -87.586576841)"
8713534,HV389982,07/14/2012 12:00:00 PM,013XX E 52ND ST,0560,ASSAULT,SIMPLE,SIDEWALK,false,false,0234,002,4,41,08A,1185779,1870923,2012,02/04/2016 06:33:39 AM,41.800949697,-87.594208778,"(41.800949697, -87.594208778)"
8652222,HV327805,06/10/2012 12:03:00 PM,010XX E 60TH ST,0320,ROBBERY,STRONGARM - NO WEAPON,SIDEWALK,true,false,0235,002,20,42,03,1184040,1865435,2012,02/04/2016 06:33:39 AM,41.785931029,-87.600757708,"(41.785931029, -87.600757708)"
8674925,HV350140,06/24/2012 01:21:00 AM,061XX S COTTAGE GROVE AVE,041A,BATTERY,AGGRAVATED: HANDGUN,SIDEWALK,true,false,0313,003,20,42,04B,1182620,1864459,2012,02/04/2016 06:33:39 AM,41.783285879,-87.605994327,"(41.783285879, -87.605994327)"
8567394,HV242349,04/14/2012 08:30:00 PM,062XX S PARK SHORE EAST CT,0460,BATTERY,SIMPLE,STREET,false,false,0314,003,5,42,08B,1187565,1864149,2012,02/04/2016 06:33:39 AM,41.782319,-87.587874415,"(41.782319, -87.587874415)"
8603471,HV277262,05/08/2012 03:44:00 PM,014XX E 53RD ST,0340,ROBBERY,ATTEMPT: STRONGARM-NO WEAPON,STREET,true,false,0234,002,4,41,03,1186948,1870417,2012,02/04/2016 06:33:39 AM,41.799533532,-87.589937768,"(41.799533532, -87.589937768)"
8758608,HV433259,08/16/2012 03:15:00 PM,059XX S BLACKSTONE AVE,0320,ROBBERY,STRONGARM - NO WEAPON,STREET,false,false,0235,002,5,41,03,1186923,1866126,2012,02/10/2018 03:50:01 PM,41.787759295,-87.590165483,"(41.787759295, -87.590165483)"
8619950,HV293527,05/19/2012 10:45:00 AM,056XX S KIMBARK AVE,0320,ROBBERY,STRONGARM - NO WEAPON,STREET,false,false,0235,002,5,41,03,1185627,1867828,2012,02/04/2016 06:33:39 AM,41.792460362,-87.594863713,"(41.792460362, -87.594863713)"
8580274,HV254852,04/23/2012 03:20:00 PM,052XX S LAKE PARK AVE,031A,ROBBERY,ARMED: HANDGUN,SIDEWALK,true,false,0234,002,4,41,03,1187632,1870780,2012,02/04/2016 06:33:39 AM,41.800513369,-87.587417848,"(41.800513369, -87.587417848)"
8675721,HV351160,06/24/2012 04:30:00 PM,060XX S COTTAGE GROVE AVE,0530,ASSAULT,AGGRAVATED: OTHER DANG WEAPON,SIDEWALK,false,false,0313,003,20,42,04A,1182604,1865135,2012,02/04/2016 06:33:39 AM,41.785141255,-87.606032023,"(41.785141255, -87.606032023)"
8635091,HV309378,05/29/2012 06:00:00 PM,014XX E 56TH ST,031A,ROBBERY,ARMED: HANDGUN,SIDEWALK,true,false,0235,002,5,41,03,1186686,1868155,2012,02/04/2016 06:33:39 AM,41.793332648,-87.590970213,"(41.793332648, -87.590970213)"
8603597,HV277609,05/08/2012 05:30:00 PM,062XX S STONY ISLAND AVE,0560,ASSAULT,SIMPLE,STREET,false,false,0314,003,5,42,08A,1187938,1864159,2012,02/04/2016 06:33:39 AM,41.782337559,-87.586506596,"(41.782337559, -87.586506596)"
8775406,HV442667,08/23/2012 01:45:00 AM,055XX S HYDE PARK BLVD,0320,ROBBERY,STRONGARM - NO WEAPON,SIDEWALK,false,false,0235,002,5,41,03,1188599,1868671,2012,02/10/2018 03:50:01 PM,41.794703044,-87.583939037,"(41.794703044, -87.583939037)"
8706867,HV383103,07/14/2012 07:40:00 PM,009XX E 55TH ST,031A,ROBBERY,ARMED: HANDGUN,SIDEWALK,false,false,0233,002,5,41,03,1183586,1868856,2012,02/04/2016 06:33:39 AM,41.795329146,-87.60231562,"(41.795329146, -87.60231562)"
8825132,HV495679,09/28/2012 04:00:00 PM,062XX S DORCHESTER AVE,0430,BATTERY,AGGRAVATED: OTHER DANG WEAPON,SIDEWALK,false,false,0314,003,20,42,04B,1186607,1864083,2012,02/10/2018 03:50:01 PM,41.782160628,-87.591388746,"(41.782160628, -87.591388746)"
8813084,HV486121,09/21/2012 07:30:00 PM,050XX S LAKE PARK AVE,0460,BATTERY,SIMPLE,CTA BUS STOP,false,false,0222,002,4,39,08B,1187358,1871995,2012,02/10/2018 03:50:01 PM,41.803853936,-87.58838406,"(41.803853936, -87.58838406)"
8838392,HV511408,10/09/2012 06:46:00 PM,058XX S STONY ISLAND AVE,0320,ROBBERY,STRONGARM - NO WEAPON,SIDEWALK,true,false,0331,003,5,41,03,1187881,1866367,2012,02/10/2018 03:50:01 PM,41.788397841,-87.58664527,"(41.788397841, -87.58664527)"
8849781,HV522767,10/17/2012 04:25:00 PM,050XX S DREXEL BLVD,0460,BATTERY,SIMPLE,STREET,false,false,0223,002,4,39,08B,1183034,1871880,2012,02/10/2018 03:50:01 PM,41.803640113,-87.604245735,"(41.803640113, -87.604245735)"
8935893,HV607601,12/18/2012 01:12:00 PM,008XX E HYDE PARK BLVD,0530,ASSAULT,AGGRAVATED: OTHER DANG WEAPON,STREET,false,false,0223,002,4,39,04A,1182659,1871377,2012,02/10/2018 03:50:01 PM,41.80226856,-87.605636648,"(41.80226856, -87.605636648)"
8942060,HV613887,12/23/2012 04:30:00 AM,061XX S STONY ISLAND AVE,041A,BATTERY,AGGRAVATED: HANDGUN,SIDEWALK,false,false,0314,003,5,42,04B,1187927,1864621,2012,02/10/2018 03:50:01 PM,41.783605585,-87.586532213,"(41.783605585, -87.586532213)"
8780708,HV454131,08/30/2012 03:04:00 PM,056XX S STONY ISLAND AVE,0460,BATTERY,SIMPLE,STREET,true,false,0235,002,5,41,08B,1187862,1867976,2012,02/10/2018 03:50:01 PM,41.792813511,-87.586663698,"(41.792813511, -87.586663698)"
8784908,HV458782,09/03/2012 12:30:00 AM,060XX S COTTAGE GROVE AVE,0460,BATTERY,SIMPLE,CHA PARKING LOT/GROUNDS,false,false,0313,003,20,42,08B,1182603,1865142,2012,02/10/2018 03:50:01 PM,41.785160487,-87.606035473,"(41.785160487, -87.606035473)"
8995248,HW142641,02/01/2013 09:00:00 PM,057XX S STONY ISLAND AVE,0281,CRIM SEXUAL ASSAULT,NON-AGGRAVATED,STREET,false,false,0235,002,5,41,02,1187856,1867342,2013,02/10/2018 03:50:01 PM,41.79107391,-87.586705889,"(41.79107391, -87.586705889)"
8846910,HV520228,10/16/2012 12:10:00 AM,056XX S BLACKSTONE AVE,031A,ROBBERY,ARMED: HANDGUN,STREET,true,false,0235,002,5,41,03,1186873,1867993,2012,02/10/2018 03:50:01 PM,41.792883674,-87.590289646,"(41.792883674, -87.590289646)"
8819482,HV491596,09/25/2012 03:00:00 PM,061XX S COTTAGE GROVE AVE,0320,ROBBERY,STRONGARM - NO WEAPON,STREET,false,false,0313,003,20,42,03,1182617,1864574,2012,02/10/2018 03:50:01 PM,41.783601519,-87.606001759,"(41.783601519, -87.606001759)"
8929674,HV601150,12/13/2012 04:08:00 PM,060XX S COTTAGE GROVE AVE,0460,BATTERY,SIMPLE,SIDEWALK,false,false,0313,003,20,42,08B,1182602,1865237,2012,02/10/2018 03:50:01 PM,41.785421199,-87.606036193,"(41.785421199, -87.606036193)"
8785026,HV458618,09/02/2012 09:15:00 PM,052XX S HYDE PARK BLVD,0460,BATTERY,SIMPLE,PARK PROPERTY,false,false,0234,002,4,41,08B,1188446,1870839,2012,02/09/2018 03:44:29 PM,41.800655847,-87.584430816,"(41.800655847, -87.584430816)"
8977506,HW125074,01/19/2013 11:45:00 AM,054XX S BLACKSTONE AVE,0320,ROBBERY,STRONGARM - NO WEAPON,STREET,false,false,0234,002,4,41,03,1186829,1869745,2013,02/10/2018 03:50:01 PM,41.797692337,-87.590395465,"(41.797692337, -87.590395465)"
8938833,HV610124,12/06/2012 01:00:00 PM,050XX S BLACKSTONE AVE,0560,ASSAULT,SIMPLE,STREET,false,false,0222,002,4,39,08A,1186774,1871922,2012,02/10/2018 03:50:01 PM,41.803667488,-87.590528166,"(41.803667488, -87.590528166)"
8813362,HV481902,09/16/2012 10:30:00 PM,057XX S LAKE SHORE DR,0560,ASSAULT,SIMPLE,STREET,false,false,0331,003,5,41,08A,1189729,1867390,2012,02/10/2018 03:50:01 PM,41.791160785,-87.579836586,"(41.791160785, -87.579836586)"
8820047,HV493383,09/26/2012 10:25:00 PM,051XX S DORCHESTER AVE,031A,ROBBERY,ARMED: HANDGUN,STREET,false,false,0234,002,4,41,03,1186422,1871269,2012,02/10/2018 03:50:01 PM,41.801883949,-87.591839765,"(41.801883949, -87.591839765)"
8870251,HV542404,10/31/2012 03:20:00 PM,015XX E 59TH ST,0460,BATTERY,SIMPLE,STREET,false,false,0235,002,5,41,08B,1187461,1866177,2012,02/10/2018 03:50:01 PM,41.787886465,-87.588191267,"(41.787886465, -87.588191267)"
8803779,HV477258,09/15/2012 04:40:00 PM,016XX E 53RD ST,0560,ASSAULT,SIMPLE,SIDEWALK,false,false,0234,002,4,41,08A,1188000,1870445,2012,02/10/2018 03:50:01 PM,41.799585335,-87.586078977,"(41.799585335, -87.586078977)"
8883926,HV558155,11/11/2012 08:15:00 PM,051XX S DORCHESTER AVE,0320,ROBBERY,STRONGARM - NO WEAPON,SIDEWALK,false,false,0234,002,4,41,03,1186421,1871285,2012,02/10/2018 03:50:01 PM,41.801927878,-87.591842926,"(41.801927878, -87.591842926)"
8903745,HV578136,11/26/2012 10:55:00 PM,051XX S CORNELL AVE,0320,ROBBERY,STRONGARM - NO WEAPON,SIDEWALK,false,false,0234,002,4,41,03,1187909,1871270,2012,02/10/2018 03:50:01 PM,41.801851363,-87.586386402,"(41.801851363, -87.586386402)"
8959576,HW108820,01/08/2013 02:30:00 AM,054XX S UNIVERSITY AVE,0460,BATTERY,SIMPLE,ALLEY,false,false,0233,002,4,41,08B,1184722,1869553,2013,02/10/2018 03:50:01 PM,41.797215185,-87.598128078,"(41.797215185, -87.598128078)"
8830705,HV503288,10/03/2012 06:30:00 PM,011XX E 60TH ST,0560,ASSAULT,SIMPLE,SIDEWALK,false,false,0235,002,20,42,08A,1184976,1865456,2012,02/10/2018 03:50:01 PM,41.785966719,-87.597325263,"(41.785966719, -87.597325263)"
8934694,HV606537,12/17/2012 04:00:00 PM,060XX S COTTAGE GROVE AVE,0560,ASSAULT,SIMPLE,SIDEWALK,false,false,0313,003,20,42,08A,1182603,1865183,2012,02/10/2018 03:50:01 PM,41.785272995,-87.606034201,"(41.785272995, -87.606034201)"
8917957,HV590440,12/05/2012 04:50:00 PM,054XX S LAKE PARK AVE,0552,ASSAULT,AGGRAVATED PO:KNIFE/CUT INSTR,PARKING LOT/GARAGE(NON.RESID.),true,false,0234,002,4,41,04A,1187681,1869525,2012,02/10/2018 03:50:01 PM,41.797068393,-87.587278098,"(41.797068393, -87.587278098)"
8877052,HV550475,11/06/2012 10:30:00 AM,052XX S GREENWOOD AVE,0281,CRIM SEXUAL ASSAULT,NON-AGGRAVATED,ALLEY,false,false,0233,002,4,41,02,1184267,1870711,2012,02/10/2018 03:50:01 PM,41.800403496,-87.59976036,"(41.800403496, -87.59976036)"
8835605,HV508611,10/07/2012 07:47:00 PM,055XX S BLACKSTONE AVE,031A,ROBBERY,ARMED: HANDGUN,SIDEWALK,true,false,0235,002,5,41,03,1186863,1868424,2012,02/10/2018 03:50:01 PM,41.794066608,-87.590312655,"(41.794066608, -87.590312655)"
8976792,HW124240,01/19/2013 10:30:00 PM,015XX E 55TH ST,0320,ROBBERY,STRONGARM - NO WEAPON,STREET,false,false,0235,002,5,41,03,1187494,1868839,2013,02/10/2018 03:50:01 PM,41.79519041,-87.587985651,"(41.79519041, -87.587985651)"
8889737,HV563378,11/15/2012 04:20:00 PM,009XX E HYDE PARK BLVD,0484,BATTERY,PRO EMP HANDS NO/MIN INJURY,CTA BUS,false,false,0223,002,4,39,08B,1183225,1871390,2012,02/10/2018 03:50:01 PM,41.802291065,-87.60356051,"(41.802291065, -87.60356051)"
8817955,HV490726,09/25/2012 09:20:00 AM,061XX S ELLIS AVE,0340,ROBBERY,ATTEMPT: STRONGARM-NO WEAPON,SIDEWALK,false,false,0314,003,20,42,03,1183948,1864440,2012,02/10/2018 03:50:01 PM,41.783202813,-87.601126087,"(41.783202813, -87.601126087)"
8987925,HW135364,01/28/2013 04:00:00 PM,052XX S INGLESIDE AVE,0460,BATTERY,SIMPLE,STREET,true,false,0233,002,4,41,08B,1183425,1870735,2013,02/10/2018 03:50:01 PM,41.800489031,-87.60284745,"(41.800489031, -87.60284745)"
8815046,HV488604,09/23/2012 03:45:00 PM,053XX S WOODLAWN AVE,0340,ROBBERY,ATTEMPT: STRONGARM-NO WEAPON,PARK PROPERTY,false,false,0233,002,4,41,03,1185127,1870130,2012,02/10/2018 03:50:01 PM,41.798789003,-87.596624777,"(41.798789003, -87.596624777)"
8899832,HV573863,11/23/2012 03:20:00 PM,013XX E 60TH ST,0320,ROBBERY,STRONGARM - NO WEAPON,SIDEWALK,false,false,0235,002,20,42,03,1186240,1865510,2012,02/10/2018 03:50:01 PM,41.786085115,-87.592689183,"(41.786085115, -87.592689183)"
8991059,HW138211,01/30/2013 07:30:00 PM,010XX E HYDE PARK BLVD,0460,BATTERY,SIMPLE,SIDEWALK,false,false,0222,002,4,39,08B,1184046,1871408,2013,02/10/2018 03:50:01 PM,41.802321291,-87.600549034,"(41.802321291, -87.600549034)"
8864676,HV538778,10/28/2012 09:00:00 PM,015XX E 62ND ST,031A,ROBBERY,ARMED: HANDGUN,SIDEWALK,false,false,0314,003,5,42,03,1187339,1864355,2012,02/10/2018 03:50:01 PM,41.782889654,-87.588696441,"(41.782889654, -87.588696441)"
8836339,HV507931,10/06/2012 09:40:00 PM,053XX S BLACKSTONE AVE,0320,ROBBERY,STRONGARM - NO WEAPON,CTA BUS STOP,false,false,0234,002,4,41,03,1186816,1870280,2012,02/10/2018 03:50:01 PM,41.799160725,-87.590426181,"(41.799160725, -87.590426181)"
8923588,HV588998,12/04/2012 04:48:00 PM,054XX S DORCHESTER AVE,051A,ASSAULT,AGGRAVATED: HANDGUN,STREET,false,false,0234,002,4,41,04A,1186465,1869624,2012,02/10/2018 03:50:01 PM,41.797368929,-87.591734118,"(41.797368929, -87.591734118)"
8852820,HV526092,10/19/2012 08:09:00 PM,056XX S DORCHESTER AVE,031A,ROBBERY,ARMED: HANDGUN,SIDEWALK,false,false,0235,002,5,41,03,1186511,1867862,2012,02/10/2018 03:50:01 PM,41.792532778,-87.591621182,"(41.792532778, -87.591621182)"
8821119,HV492696,09/26/2012 03:20:00 PM,013XX E 54TH ST,0560,ASSAULT,SIMPLE,ALLEY,false,false,0234,002,4,41,08A,1186080,1869862,2012,02/10/2018 03:50:01 PM,41.798031125,-87.59313843,"(41.798031125, -87.59313843)"
8950129,HV610738,12/20/2012 04:10:00 PM,014XX E 55TH ST,0320,ROBBERY,STRONGARM - NO WEAPON,STREET,false,false,0235,002,5,41,03,1186757,1868951,2012,02/10/2018 03:50:01 PM,41.795515249,-87.590684651,"(41.795515249, -87.590684651)"
8815034,HV488674,09/23/2012 06:45:00 PM,054XX S ELLIS AVE,0320,ROBBERY,STRONGARM - NO WEAPON,SIDEWALK,false,false,0233,002,5,41,03,1183881,1869110,2012,02/10/2018 03:50:01 PM,41.796019254,-87.60122593,"(41.796019254, -87.60122593)"
8882641,HV556714,11/10/2012 05:35:00 PM,052XX S BLACKSTONE AVE,0460,BATTERY,SIMPLE,SIDEWALK,false,false,0234,002,4,41,08B,1186803,1870721,2012,02/10/2018 03:50:01 PM,41.80037117,-87.590459878,"(41.80037117, -87.590459878)"
8944670,HV617159,12/26/2012 02:10:00 PM,016XX E 56TH ST,031A,ROBBERY,ARMED: HANDGUN,ALLEY,false,false,0235,002,5,41,03,1188348,1868196,2012,02/10/2018 03:50:01 PM,41.79340561,-87.5848746,"(41.79340561, -87.5848746)"
8927884,HV599203,11/19/2012 03:20:00 PM,051XX S BLACKSTONE AVE,0560,ASSAULT,SIMPLE,SIDEWALK,false,false,0234,002,4,41,08A,1186787,1871342,2012,02/10/2018 03:50:01 PM,41.802075618,-87.590498872,"(41.802075618, -87.590498872)"
8824029,HV496139,09/28/2012 09:30:00 PM,050XX S DREXEL BLVD,0560,ASSAULT,SIMPLE,SIDEWALK,true,false,0223,002,4,39,08A,1183167,1871764,2012,02/10/2018 03:50:01 PM,41.803318702,-87.603761575,"(41.803318702, -87.603761575)"
8797903,HV471810,09/11/2012 09:40:00 PM,061XX S WOODLAWN AVE,0460,BATTERY,SIMPLE,SIDEWALK,false,false,0314,003,20,42,08B,1185269,1864636,2012,02/10/2018 03:50:01 PM,41.783709683,-87.596276769,"(41.783709683, -87.596276769)"
8851750,HV522394,10/17/2012 12:30:00 PM,010XX E 52ND ST,0320,ROBBERY,STRONGARM - NO WEAPON,SIDEWALK,false,false,0233,002,4,41,03,1183892,1870879,2012,02/10/2018 03:50:01 PM,41.800873275,-87.601130336,"(41.800873275, -87.601130336)"
8852227,HV525282,10/19/2012 11:26:00 AM,009XX E 61ST ST,0320,ROBBERY,STRONGARM - NO WEAPON,SIDEWALK,true,false,0235,002,20,42,03,1183646,1864765,2012,10/20/2018 04:10:22 PM,41.784101693,-87.602223173,"(41.784101693, -87.602223173)"
8916208,HV588913,12/04/2012 03:55:00 PM,051XX S HYDE PARK BLVD,0560,ASSAULT,SIMPLE,SIDEWALK,false,false,0234,002,4,41,08A,1188237,1871476,2012,02/10/2018 03:50:01 PM,41.802408813,-87.585176941,"(41.802408813, -87.585176941)"
8819553,HV492512,09/21/2012 03:30:00 PM,055XX S LAKE PARK AVE,0320,ROBBERY,STRONGARM - NO WEAPON,CTA BUS STOP,false,false,0235,002,5,41,03,1187594,1868671,2012,02/10/2018 03:50:01 PM,41.794727026,-87.587624299,"(41.794727026, -87.587624299)"
8976382,HW123775,01/19/2013 01:40:00 PM,056XX S LAKE PARK AVE,031A,ROBBERY,ARMED: HANDGUN,SIDEWALK,false,false,0235,002,5,41,03,1187499,1868005,2013,02/10/2018 03:50:01 PM,41.792901733,-87.587993832,"(41.792901733, -87.587993832)"
8843237,HV515978,10/12/2012 07:40:00 AM,051XX S WOODLAWN AVE,0460,BATTERY,SIMPLE,STREET,true,false,0233,002,4,41,08B,1185096,1871302,2012,02/10/2018 03:50:01 PM,41.802005791,-87.596701626,"(41.802005791, -87.596701626)"
8912599,HV585880,12/01/2012 08:30:00 PM,014XX E HYDE PARK BLVD,0560,ASSAULT,SIMPLE,SIDEWALK,false,false,0234,002,4,41,08A,1186957,1871478,2012,02/10/2018 03:50:01 PM,41.802444779,-87.589871109,"(41.802444779, -87.589871109)"
8822624,HV495213,09/28/2012 10:47:00 AM,060XX S COTTAGE GROVE AVE,041A,BATTERY,AGGRAVATED: HANDGUN,SIDEWALK,true,false,0313,003,20,42,04B,1182604,1865115,2012,02/10/2018 03:50:01 PM,41.785086374,-87.606032644,"(41.785086374, -87.606032644)"
8860324,HV532873,10/24/2012 04:45:00 PM,015XX E 52ND ST,0460,BATTERY,SIMPLE,SIDEWALK,false,false,0234,002,4,41,08B,1187289,1870960,2012,02/10/2018 03:50:01 PM,41.801015463,-87.58867,"(41.801015463, -87.58867)"
8811679,HV484324,09/20/2012 04:19:00 PM,051XX S LAKE PARK AVE,051A,ASSAULT,AGGRAVATED: HANDGUN,STREET,false,false,0234,002,4,41,04A,1187553,1871283,2012,02/10/2018 03:50:01 PM,41.801895518,-87.58769156,"(41.801895518, -87.58769156)"
8859042,HV532535,10/24/2012 12:58:00 PM,014XX E 55TH ST,0320,ROBBERY,STRONGARM - NO WEAPON,SIDEWALK,true,false,0234,002,5,41,03,1187033,1868957,2012,02/10/2018 03:50:01 PM,41.795525166,-87.589672375,"(41.795525166, -87.589672375)"
8989576,HW137022,01/29/2013 11:20:00 PM,054XX S CORNELL AVE,0460,BATTERY,SIMPLE,SIDEWALK,false,false,0234,002,5,41,08B,1188178,1869513,2013,02/10/2018 03:50:01 PM,41.797023613,-87.585455951,"(41.797023613, -87.585455951)"
8938134,HV609814,12/20/2012 01:00:00 AM,055XX S HYDE PARK BLVD,0460,BATTERY,SIMPLE,SIDEWALK,false,false,0235,002,5,41,08B,1188598,1868697,2012,02/10/2018 03:50:01 PM,41.794774413,-87.583941873,"(41.794774413, -87.583941873)"
8782376,HV455576,08/31/2012 03:15:00 PM,013XX E 56TH ST,0320,ROBBERY,STRONGARM - NO WEAPON,SIDEWALK,false,false,0235,002,5,41,03,1185853,1868136,2012,02/04/2016 06:33:39 AM,41.793300208,-87.594025302,"(41.793300208, -87.594025302)"
8878477,HV552309,11/07/2012 05:25:00 PM,015XX E 60TH ST,0330,ROBBERY,AGGRAVATED,SIDEWALK,false,false,0235,002,5,41,03,1187513,1865536,2012,02/10/2018 03:50:01 PM,41.786126275,-87.588020981,"(41.786126275, -87.588020981)"
8852689,HV525984,10/19/2012 07:30:00 PM,053XX S HYDE PARK BLVD,0460,BATTERY,SIMPLE,CTA BUS STOP,true,false,0234,002,5,41,08B,1188556,1870305,2012,02/10/2018 03:50:01 PM,41.799187884,-87.584044487,"(41.799187884, -87.584044487)"
8784801,HV458815,09/03/2012 01:13:00 AM,014XX E 56TH ST,0460,BATTERY,SIMPLE,SIDEWALK,false,false,0235,002,5,41,08B,1186652,1868155,2012,02/10/2018 03:50:01 PM,41.793333453,-87.591094886,"(41.793333453, -87.591094886)"
8918672,HV591106,12/05/2012 10:30:00 AM,055XX S LAKE PARK AVE,031A,ROBBERY,ARMED: HANDGUN,PARKING LOT/GARAGE(NON.RESID.),false,false,0235,002,5,41,03,1187594,1868671,2012,02/10/2018 03:50:01 PM,41.794727026,-87.587624299,"(41.794727026, -87.587624299)"
8841683,HV514362,10/11/2012 07:45:00 PM,054XX S MARYLAND AVE,031A,ROBBERY,ARMED: HANDGUN,ALLEY,false,false,0233,002,5,41,03,1182834,1869348,2012,02/10/2018 03:50:01 PM,41.79669675,-87.605057902,"(41.79669675, -87.605057902)"
8853917,HV527442,10/20/2012 08:17:00 PM,052XX S LAKE PARK AVE,0320,ROBBERY,STRONGARM - NO WEAPON,SIDEWALK,false,false,0234,002,4,41,03,1187635,1870753,2012,02/10/2018 03:50:01 PM,41.800439208,-87.587407706,"(41.800439208, -87.587407706)"
8905014,HV579082,11/27/2012 05:00:00 PM,054XX S GREENWOOD AVE,0320,ROBBERY,STRONGARM - NO WEAPON,SIDEWALK,false,false,0233,002,5,41,03,1184301,1869341,2012,02/10/2018 03:50:01 PM,41.796643311,-87.599678554,"(41.796643311, -87.599678554)"
8948305,HV620371,12/29/2012 07:15:00 AM,050XX S GREENWOOD AVE,0454,BATTERY,AGG PO HANDS NO/MIN INJURY,STREET,true,false,0222,002,4,39,08B,1184425,1871719,2012,02/10/2018 03:50:01 PM,41.803165824,-87.599149358,"(41.803165824, -87.599149358)"
8900065,HV572341,11/22/2012 02:00:00 AM,062XX S STONY ISLAND AVE,031A,ROBBERY,ARMED: HANDGUN,STREET,false,false,0314,003,5,42,03,1187938,1864159,2012,02/10/2018 03:50:01 PM,41.782337559,-87.586506596,"(41.782337559, -87.586506596)"
8900521,HV573742,11/23/2012 01:43:00 PM,016XX E 55TH ST,0495,BATTERY,AGGRAVATED OF A SENIOR CITIZEN,SIDEWALK,false,false,0235,002,5,41,04B,1188296,1868855,2012,02/10/2018 03:50:01 PM,41.795215196,-87.585044243,"(41.795215196, -87.585044243)"
8782375,HV455524,08/31/2012 04:30:00 PM,051XX S CORNELL AVE,0460,BATTERY,SIMPLE,SIDEWALK,false,false,0234,002,4,41,08B,1187876,1871374,2012,02/10/2018 03:50:01 PM,41.802137533,-87.58650411,"(41.802137533, -87.58650411)"
8887770,HV561819,11/14/2012 02:45:00 PM,056XX S WOODLAWN AVE,0320,ROBBERY,STRONGARM - NO WEAPON,SIDEWALK,true,false,0235,002,5,41,03,1185184,1867871,2012,02/10/2018 03:50:01 PM,41.792588789,-87.596486757,"(41.792588789, -87.596486757)"
8929353,HV600721,12/13/2012 12:00:00 PM,054XX S LAKE PARK AVE,0460,BATTERY,SIMPLE,PARKING LOT/GARAGE(NON.RESID.),false,false,0234,002,4,41,08B,1187681,1869525,2012,02/10/2018 03:50:01 PM,41.797068393,-87.587278098,"(41.797068393, -87.587278098)"
8797725,HV471758,09/11/2012 08:30:00 PM,061XX S COTTAGE GROVE AVE,0460,BATTERY,SIMPLE,STREET,false,false,0313,003,20,42,08B,1182617,1864574,2012,02/10/2018 03:50:01 PM,41.783601519,-87.606001759,"(41.783601519, -87.606001759)"
8799630,HV473490,09/13/2012 12:10:00 AM,015XX E 55TH ST,0340,ROBBERY,ATTEMPT: STRONGARM-NO WEAPON,SIDEWALK,false,false,0234,002,4,41,03,1187482,1868839,2012,02/10/2018 03:50:01 PM,41.795190695,-87.588029654,"(41.795190695, -87.588029654)"
8797541,HV468693,09/09/2012 06:45:00 PM,061XX S KIMBARK AVE,0430,BATTERY,AGGRAVATED: OTHER DANG WEAPON,SIDEWALK,false,false,0314,003,20,42,04B,1185694,1864646,2012,02/10/2018 03:50:01 PM,41.783727116,-87.594718274,"(41.783727116, -87.594718274)"
